BHP,ULEZ,body,engine,fuel,mileage,owners,price,transmission,year,make,model,missing_BHP,sport,se,amg,tfsi,nav,tsi,tdi,premium,dci,m sport,sportback,edition,tech,crdi,tronic,cod,s line,bluetooth,leather,performance,2dr,3dr,4dr,5dr,dsg,speed,gti,gtd,gte,year_reg,age
120.0,ULEZ,Hatchback,1.6,Petrol,49062,2.0,13000,Manual,2017,Mercedes-Benz,A-Class,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,17788,2.0,17125,Automatic,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,21160,2.0,16125,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,72970,2.0,11300,Manual,2017,Mercedes-Benz,A-Class,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,9397,2.0,16425,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,46592,2.0,15050,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
376.0,ULEZ,Hatchback,2.0,Petrol,16033,2.0,30375,Automatic,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,1.6,Petrol,42000,2.0,14995,Manual,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
120.0,ULEZ,Hatchback,1.3,Petrol,14269,2.0,19395,Automatic,2018,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
107.0,ULEZ,Hatchback,1.5,Diesel,50683,2.0,14480,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 reg,2
120.0,ULEZ,Hatchback,1.6,Petrol,19945,2.0,17390,Manual,2018,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,2
120.0,ULEZ,Hatchback,1.5,Diesel,7540,2.0,18475,Automatic,2018,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68 reg,2
120.0,ULEZ,Hatchback,1.5,Diesel,17197,2.0,18250,Automatic,2018,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68 reg,2
120.0,ULEZ,Hatchback,1.6,Petrol,16770,2.0,17150,Manual,2018,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,2
120.0,ULEZ,Hatchback,2.1,Diesel,66872,2.0,12250,Manual,2018,Mercedes-Benz,A-Class,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18 reg,2
134.0,ULEZ,Hatchback,2.1,Diesel,17198,2.0,15000,Manual,2018,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
161.0,ULEZ,Hatchback,1.3,Petrol,17000,2.0,21499,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68 reg,2
134.0,ULEZ,Hatchback,2.1,Diesel,6323,2.0,15750,Manual,2018,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
114.0,ULEZ,Hatchback,1.5,Diesel,11053,2.0,19250,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
161.0,ULEZ,Hatchback,1.3,Petrol,6582,2.0,20000,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68 reg,2
120.0,ULEZ,Hatchback,1.5,Diesel,25450,2.0,17850,Automatic,2018,Mercedes-Benz,A-Class,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
120.0,ULEZ,Hatchback,1.6,Petrol,29945,2.0,18000,Automatic,2018,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,2
120.0,ULEZ,Hatchback,1.5,Diesel,12493,2.0,17500,Automatic,2018,Mercedes-Benz,A-Class,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
108.0,ULEZ,Hatchback,1.5,Diesel,14540,2.0,16775,Manual,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
134.0,ULEZ,Hatchback,2.1,Diesel,23518,2.0,18700,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,2
134.0,ULEZ,Hatchback,2.1,Diesel,24912,2.0,15575,Manual,2018,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
120.0,ULEZ,Hatchback,1.6,Petrol,25338,2.0,17150,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
134.0,ULEZ,Hatchback,1.3,Petrol,11666,2.0,18400,Automatic,2018,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
221.0,ULEZ,Hatchback,2.0,Petrol,13775,2.0,22775,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
120.0,ULEZ,Hatchback,1.6,Petrol,6189,2.0,20300,Automatic,2018,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
134.0,ULEZ,Hatchback,2.1,Diesel,16753,2.0,19900,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
161.0,ULEZ,Hatchback,1.3,Petrol,14049,2.0,23175,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
376.0,ULEZ,Hatchback,2.0,Petrol,8106,2.0,32000,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
120.0,ULEZ,Hatchback,1.5,Diesel,22226,2.0,16990,Automatic,2018,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
161.0,ULEZ,Hatchback,1.3,Petrol,4564,2.0,21075,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
161.0,ULEZ,Hatchback,1.3,Petrol,7980,2.0,21750,Automatic,2018,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
120.0,ULEZ,Hatchback,1.3,Petrol,11381,2.0,20350,Manual,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.5,Diesel,17703,2.0,17795,Automatic,2019,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,7511,2.0,21250,Manual,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,3547,2.0,20950,Manual,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,7436,2.0,21650,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,12416,2.0,18425,Automatic,2019,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,20294,2.0,20950,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,6072,2.0,21650,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,4848,2.0,21950,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,14288,2.0,21350,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,11487,2.0,21350,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,14659,2.0,21350,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,2708,2.0,21950,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,4253,2.0,21950,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,14502,2.0,20995,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,13759,2.0,21350,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,11592,2.0,21350,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,11495,2.0,20350,Manual,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,10322,2.0,21350,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.5,Diesel,16465,2.0,15989,Automatic,2019,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 reg,1
120.0,ULEZ,Hatchback,2.0,Diesel,37643,2.0,21000,Automatic,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
120.0,ULEZ,Saloon,1.3,Petrol,17238,2.0,19499,Automatic,2019,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,8800,2.0,19999,Manual,2019,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,5749,2.0,17999,Automatic,2019,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
134.0,ULEZ,Hatchback,1.3,Petrol,12184,2.0,16975,Manual,2019,Mercedes-Benz,A-Class,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,2997,2.0,19440,Manual,2019,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Saloon,1.5,Diesel,15699,2.0,19999,Automatic,2019,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69 reg,1
161.0,ULEZ,Hatchback,1.3,Petrol,11377,2.0,20900,Manual,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
134.0,ULEZ,Hatchback,1.3,Petrol,4710,2.0,18300,Automatic,2019,Mercedes-Benz,A-Class,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
134.0,ULEZ,Hatchback,1.3,Petrol,6863,2.0,21050,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,2.0,Diesel,24369,2.0,21325,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
134.0,ULEZ,Hatchback,1.3,Petrol,3989,2.0,20075,Manual,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
114.0,ULEZ,Saloon,1.5,Diesel,11439,2.0,23650,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69 reg,1
187.0,ULEZ,Hatchback,2.0,Diesel,19290,2.0,22075,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
161.0,ULEZ,Hatchback,1.3,Petrol,7526,2.0,25775,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,2.0,Diesel,4039,2.0,24125,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
161.0,ULEZ,Saloon,1.3,Petrol,2817,2.0,21075,Manual,2019,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69 reg,1
134.0,ULEZ,Hatchback,1.3,Petrol,3193,2.0,20125,Manual,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
114.0,ULEZ,Hatchback,1.5,Diesel,11251,2.0,21575,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
114.0,ULEZ,Hatchback,1.5,Diesel,10200,2.0,17850,Automatic,2019,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,1
161.0,ULEZ,Hatchback,1.3,Petrol,3194,2.0,24500,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
302.0,ULEZ,Hatchback,2.0,Petrol,15809,2.0,32175,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
114.0,ULEZ,Hatchback,1.5,Diesel,9358,2.0,21725,Automatic,2019,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
120.0,ULEZ,Hatchback,1.3,Petrol,10,2.0,26950,Manual,2020,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70 reg,0
120.0,ULEZ,Hatchback,2.0,Diesel,5254,2.0,22150,Automatic,2020,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 reg,0
120.0,ULEZ,Hatchback,2.0,Diesel,3501,2.0,27995,Automatic,2020,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 reg,0
120.0,ULEZ,Hatchback,1.3,Petrol,3199,2.0,23495,Manual,2020,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,0
335.0,ULEZ,Hatchback,1.3,Hybrid ?? Petrol/Electric Plug-in,10,2.0,32385,Automatic,2020,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
120.0,ULEZ,Hatchback,1.5,Diesel,501,2.0,27225,Automatic,2020,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
120.0,ULEZ,Saloon,2.0,Diesel,501,2.0,31380,Automatic,2020,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
120.0,ULEZ,Hatchback,2.0,Diesel,501,2.0,29725,Automatic,2020,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70 reg,0
120.0,ULEZ,Hatchback,1.3,Petrol,10,2.0,28560,Automatic,2020,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
335.0,ULEZ,Saloon,1.3,Hybrid ?? Petrol/Electric Plug-in,10,2.0,30450,Automatic,2020,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
120.0,ULEZ,Hatchback,1.3,Petrol,10,2.0,26050,Automatic,2020,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70 reg,0
120.0,ULEZ,Saloon,1.5,Diesel,8364,2.0,24990,Automatic,2020,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 reg,0
204.0,ULEZ,Saloon,2.1,Diesel,43000,2.0,20991,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67 reg,3
191.0,ULEZ,Coupe,2.1,Diesel,42000,2.0,24450,Automatic,2017,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 reg,3
191.0,ULEZ,Coupe,2.1,Diesel,63000,2.0,20450,Automatic,2017,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17 reg,3
191.0,ULEZ,Saloon,2.0,Petrol,14698,2.0,21500,Automatic,2017,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
191.0,ULEZ,Coupe,2.1,Diesel,25927,2.0,19599,Automatic,2017,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17 reg,3
191.0,ULEZ,Saloon,2.1,Diesel,10628,2.0,16800,Manual,2017,Mercedes-Benz,C-Class,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,67 reg,3
201.0,ULEZ,Coupe,2.1,Diesel,24500,2.0,24750,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 reg,3
228.0,ULEZ,Saloon,2.1,Hybrid ?? Diesel/Electric,31587,2.0,17000,Automatic,2017,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
289.0,ULEZ,Saloon,2.0,Hybrid ?? Petrol/Electric Plug-in,35840,2.0,21775,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
289.0,ULEZ,Estate,2.0,Hybrid ?? Petrol/Electric Plug-in,55150,2.0,19150,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
201.0,ULEZ,Convertible,2.1,Diesel,19026,2.0,22990,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67 reg,3
191.0,ULEZ,Saloon,2.1,Hybrid ?? Diesel/Electric,49859,2.0,15800,Automatic,2017,Mercedes-Benz,C-Class,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
191.0,ULEZ,Coupe,2.1,Diesel,30100,2.0,21961,Automatic,2017,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17 reg,3
201.0,ULEZ,Saloon,2.1,Diesel,18333,2.0,19225,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67 reg,3
191.0,ULEZ,Coupe,2.1,Diesel,19000,2.0,23290,Automatic,2017,Mercedes-Benz,C-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67 reg,3
168.0,ULEZ,Coupe,2.1,Diesel,18700,2.0,22995,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 reg,3
469.0,ULEZ,Saloon,2.0,Hybrid ?? Petrol/Electric Plug-in,22684,2.0,18390,Automatic,2017,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67 reg,3
289.0,ULEZ,Saloon,2.0,Hybrid ?? Petrol/Electric Plug-in,33038,2.0,16850,Automatic,2017,Mercedes-Benz,C-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17 reg,3
181.0,ULEZ,Coupe,2.0,Petrol,21078,2.0,23050,Automatic,2017,Mercedes-Benz,C-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67 reg,3
