BHP,ULEZ,body,engine,fuel,link,mileage,name,owners,price,transmission,year
130,ULEZ,SUV,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202010275470433,9756,Hyundai Tucson 1.6L SE Nav GDi 5dr,,"??16,075",Manual,2019 (69 reg)
130,ULEZ,SUV,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202010295562203,12920,Hyundai Tucson 1.6L SE Nav GDi 5dr,,"??15,775",Manual,2019 (69 reg)
130,ULEZ,SUV,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202011075902310,10127,Hyundai Tucson 1.6L SE Nav GDi 5dr,,"??16,200",Manual,2019 (69 reg)
130,ULEZ,SUV,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202010315639749,11976,Hyundai Tucson 1.6L SE Nav GDi 5dr,,"??16,025",Manual,2019 (69 reg)
130,ULEZ,SUV,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202010275502556,1736,Hyundai Tucson 1.6 GDI SE NAV 5d 130 BHP,,"??16,480",Manual,2020 (20 reg)
,ULEZ,SUV,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011095934419,3142,Hyundai Tucson 1.6 CRDi Premium 5dr 2WD,,"??21,990",Manual,2020 (20 reg)
,ULEZ,SUV,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202011206303615,10,Hyundai Tucson 1.6 TGDi 177 N Line 5dr 2WD,,"??28,794",Manual,2020 (20 reg)
,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202010094787880,20124,Volkswagen Golf 1.4 TSI SE [Nav] 5dr,,"??13,290",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202008202714814,38463,Volkswagen Golf 1.6 TDI SE [Nav] 5dr DSG,,"??12,490",Automatic,2017 (17 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012076855021,33757,Volkswagen Golf 2.0 GTI TSI 5d 227 BHP HEATED SEATS! NAVIGATION!,,"??17,991",Manual,2017 (17 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012016649354,39849,Volkswagen Golf 2.0 TDI GTD 5dr [Nav],,"??16,490",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012026685224,18550,Volkswagen Golf 1.4 TSI SE [Nav] 5dr,,"??13,690",Manual,2017 (67 reg)
,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009173842109,28945,Volkswagen Golf 2.0 TSI 310 R 5dr 4MOTION DSG,,"??21,990",Automatic,2017 (67 reg)
,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012016649359,44467,Volkswagen Golf 1.6 TDI SE [Nav] 5dr,,"??11,290",Manual,2017 (17 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012237350049,43252,Volkswagen Golf 1.4 TSI 125 Match Edition 5dr,,"??11,890",Manual,2017 (66 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012026685325,20648,Volkswagen Golf 2.0 TSI GTI 5dr,,"??19,990",Manual,2017 (67 reg)
227,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011196294503,24616,Volkswagen Golf 2.0 GTI TSI 5d 227 BHP Call us for Finance and ?€?,,"??20,890",Manual,2017 (67 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012116984137,55000,Volkswagen Golf TDI R-Line 5dr 2.0,,"??13,500",Manual,2017 (17 reg)
108,ULEZ,Estate,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012056813782,24693,Volkswagen Golf 1.6 TDI BlueMotion Tech Match Edition (s/s) 5dr,,"??10,290",Manual,2017 (17 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202009284287321,33096,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TSI 5dr,,"??11,575",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.0L,Petrol,https://www.autotrader.co.uk/car-details/202012187223569,12058,Volkswagen Golf 1.0 TSI SE Nav (s/s) 5dr,,"??11,699",Manual,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202011256479816,51111,Volkswagen Golf 1.4L SE Nav BlueMotion Tech TSI 5dr,,"??10,950",Manual,2017 (17 reg)
108,ULEZ,Estate,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011126033910,38735,Volkswagen Golf 1.6 TDI BlueMotion Tech Match Edition (s/s) 5dr,2,"??9,699",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.0L,Petrol,https://www.autotrader.co.uk/car-details/202008182641077,28470,Volkswagen Golf 1.0 TSI BlueMotion Tech SE DSG (s/s) 5dr,,"??11,499",Automatic,2017 (17 reg)
,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202008202723069,31854,Volkswagen Golf 1.6 TDI GT (s/s) 5dr,2,"??12,650",Manual,2017 (67 reg)
148,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012207274775,24828,Volkswagen Golf 2L GT TDI 3dr,,"??13,750",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012046787491,39137,Volkswagen Golf 1.6 TDI SE [Nav] 5dr Satellite Navigation,,"??12,000",Manual,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012056801468,22621,Volkswagen Golf 1.4L SE Nav BlueMotion Tech TSI 5dr,,"??12,500",Manual,2017 (17 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012056801595,42029,Volkswagen Golf 1.6L SE Nav TSI 5dr,,"??12,400",Automatic,2017 (67 reg)
148,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010104829156,47965,Volkswagen Golf 2L GT BlueMotion Tech TDI 5dr,,"??12,100",Manual,2017 (17 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011015665184,46829,Volkswagen Golf 2L GTD BlueMotion Tech TDI 5dr,,"??14,975",Manual,2017 (17 reg)
227,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011246453352,18700,Volkswagen Golf 2.0 GTI TSI DSG 5d 227 BHP SATNAV - CRUISE ?€?,,"??19,000",Automatic,2017 (67 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011296592217,11053,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TDI 5dr,,"??12,725",Manual,2017 (17 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011276528244,14501,Volkswagen Golf TDI 184 GTD 3dr DSG 2.0,,"??19,750",Automatic,2017 (67 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011206317882,39273,Volkswagen Golf 1.6L S TDI 5dr,,"??10,400",Manual,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202010155027897,49924,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TSI 5dr,,"??10,975",Manual,2017 (17 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011176211577,31646,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TDI 5dr,,"??12,100",Manual,2017 (67 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012177175526,27575,Volkswagen Golf 2.0 TDI R-Line 5dr DSG,,"??15,514",Automatic,2017 (67 reg)
,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012227325061,40683,Volkswagen Golf 1.6 TDI SE [Nav] 5dr Satellite Navigation,,"??11,350",Manual,2017 (17 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012076859977,44789,Volkswagen Golf 1.4L GTE TSI 5dr,,"??15,575",Automatic,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202011226368893,57017,Volkswagen Golf 1.4L SE Nav BlueMotion Tech TSI 5dr,,"??11,175",Manual,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202010155048975,24051,Volkswagen Golf 1.4 TSI 125 Match Edition 5dr Satellite ?€?,,"??12,750",Manual,2017 (17 reg)
113,ULEZ,Estate,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011146119345,20702,Volkswagen Golf 1.6L SE TDI 5dr,,"??11,475",Manual,2017 (67 reg)
128,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011306625917,17326,Volkswagen Golf 1.5L SE Nav TSI EVO 3dr,,"??13,850",Manual,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202011256463099,23567,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TSI 5dr,,"??13,725",Automatic,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012167139913,5755,Volkswagen Golf 1.4L SE Nav BlueMotion Tech TSI 5dr,,"??13,800",Manual,2017 (67 reg)
108,ULEZ,Hatchback,1.0L,Petrol,https://www.autotrader.co.uk/car-details/202012227327410,56155,Volkswagen Golf 1L SE Nav TSI 5dr,,"??11,400",Automatic,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202010275475003,8528,Volkswagen Golf 1.4L SE Nav BlueMotion Tech TSI 5dr,,"??12,925",Manual,2017 (17 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010195158792,30103,Volkswagen Golf 1.6L GT BlueMotion Tech TDI 5dr,,"??12,325",Manual,2017 (17 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011156138703,20915,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TDI 5dr,,"??12,225",Manual,2017 (17 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010155030416,30585,Volkswagen Golf 1.6L GT BlueMotion Tech TDI 5dr,,"??12,300",Manual,2017 (17 reg)
242,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012056800539,29365,Volkswagen Golf 2L GTI Performance TSI 3dr,,"??18,950",Manual,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202011306622561,30422,Volkswagen Golf 1.4L SE Nav TSI 5dr,,"??12,550",Manual,2017 (67 reg)
227,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011196275638,34290,Volkswagen Golf 2L GTI TSI 5dr,,"??17,850",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202010124895488,30816,Volkswagen Golf 1.4 TSI SE 5dr,,"??12,690",Manual,2017 (67 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012046771199,21147,Volkswagen Golf 1.4L GTE TSI 5dr,,"??17,475",Automatic,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012177201004,9080,Volkswagen Golf 1.4L SE Nav TSI 5dr,,"??13,650",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011176215002,25913,Volkswagen Golf 1.6 TDI GT 5dr,,"??13,299",Manual,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012036748102,28920,Volkswagen Golf 1.4L SE BlueMotion Tech TSI 5dr,,"??12,250",Manual,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012016674462,25562,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TSI 5dr,,"??13,125",Automatic,2017 (17 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012026690555,30394,Volkswagen Golf 1.4L GTE TSI 5dr,,"??16,575",Automatic,2017 (67 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011116008851,25918,Volkswagen Golf 1.6L GT BlueMotion Tech TDI 5dr,,"??12,650",Manual,2017 (17 reg)
,ULEZ,Estate,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012227325021,21344,Volkswagen Golf 1.6 TDI SE 5dr DSG [Nav] Satellite Navigation,,"??12,600",Automatic,2017 (17 reg)
,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202009083481211,23317,Volkswagen Golf 1.5 TSI EVO 150 GT 5dr DSG Satellite Navigation,,"??15,900",Automatic,2017 (67 reg)
,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011126062891,15749,Volkswagen Golf 1.6 TDI SE [Nav] 3dr Satellite Navigation,,"??13,200",Manual,2017 (67 reg)
113,ULEZ,Hatchback,1.0L,Petrol,https://www.autotrader.co.uk/car-details/202011266500633,23093,Volkswagen Golf 1L Match BlueMotion Edition TSI 5dr,,"??12,500",Automatic,2017 (66 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010175101163,21415,Volkswagen Golf 2L GTD BlueMotion Tech TDI 5dr,,"??17,325",Manual,2017 (17 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010235336773,50132,Volkswagen Golf 1.6L SE Nav TDI 5dr,,"??11,025",Manual,2017 (67 reg)
296,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010155020369,15862,Volkswagen Golf 2L R BlueMotion Tech TSI 5dr,,"??20,850",Manual,2017 (66 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009264233676,21629,Volkswagen Golf 1.4L GTE TSI 5dr,,"??16,975",Automatic,2017 (67 reg)
148,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011116021559,11544,Volkswagen Golf 2.0 TDI Match Edition 5dr Satellite Navigation,,"??14,000",Manual,2017 (17 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202011286570372,18262,Volkswagen Golf 1.4L Match Edition BlueMotion Tech TSI 5dr,,"??12,550",Manual,2017 (66 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011166181384,31206,Volkswagen Golf 2L GTD TDI 5dr,,"??17,150",Manual,2017 (67 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012026714718,22483,Volkswagen Golf 2.0 TDI 184 GTD 5dr DSG Satellite Navigation,,"??19,750",Automatic,2017 (67 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011055825608,33128,Volkswagen Golf 2L GTD BlueMotion Tech TDI 5dr,,"??18,325",Automatic,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202011045769853,28466,Volkswagen Golf 1.4L S TSI 5dr,,"??10,975",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012227324958,22812,Volkswagen Golf 1.6 TDI SE [Nav] 5dr DSG Satellite Navigation,,"??14,000",Automatic,2017 (67 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202010074724089,27458,Volkswagen Golf 1.4L GTE Advance TSI 5dr,,"??18,875",Automatic,2017 (67 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012117010301,25219,Volkswagen Golf 2.0 TDI GTD 5dr DSG [Nav] Satellite Navigation,,"??18,000",Automatic,2017 (17 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009183882722,20396,Volkswagen Golf 2L GTD BlueMotion Tech TDI 5dr,,"??17,225",Manual,2017 (17 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202010155020407,20251,Volkswagen Golf 1.4L GTE Advance TSI 5dr,,"??19,450",Automatic,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202009234097072,28494,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TDI 5dr,,"??11,900",Manual,2017 (17 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202011306615035,26087,Volkswagen Golf 1.4L GTE TSI 5dr,,"??16,900",Automatic,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202011276535870,20446,Volkswagen Golf 1.6L SE Nav TSI 5dr,,"??13,400",Automatic,2017 (67 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010225283937,24862,Volkswagen Golf 2L GTD BlueMotion Tech TDI 5dr,,"??17,900",Manual,2017 (17 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012086893437,14141,Volkswagen Golf 1.4L SE Nav BlueMotion Tech TSI 5dr,,"??13,325",Manual,2017 (67 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012056810698,22920,Volkswagen Golf 1.4L GTE Advance TSI 5dr,,"??19,100",Automatic,2017 (67 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009294374349,16300,Volkswagen Golf 2L GTD BlueMotion Tech TDI 5dr,,"??17,475",Manual,2017 (17 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012036743840,20477,Volkswagen Golf 1.4L GTE TSI 5dr,,"??17,300",Automatic,2017 (67 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010195160296,22249,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TDI 5dr,,"??12,550",Manual,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202011025703202,31815,Volkswagen Golf 1.4L SE TSI 5dr,,"??12,050",Manual,2017 (67 reg)
306,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011116019619,11262,Volkswagen Golf 2L R BlueMotion Tech TSI 5dr,,"??23,300",Automatic,2017 (67 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012157132714,18002,Volkswagen Golf 1.6L SE Nav TSI 5dr,,"??13,650",Automatic,2017 (67 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008232830287,16153,Volkswagen Golf 2L GTD TDI 5dr,,"??17,950",Manual,2017 (67 reg)
306,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010054602945,14706,Volkswagen Golf 2L R TSI 5dr,,"??21,975",Manual,2017 (67 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011116012427,31059,Volkswagen Golf 2L GTD TDI 5dr,,"??17,150",Manual,2017 (67 reg)
296,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009093525546,20257,Volkswagen Golf 2L R BlueMotion Tech TSI 5dr,,"??21,700",Automatic,2017 (66 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012187226689,18425,Volkswagen Golf 1.4L SE Nav BlueMotion Tech TSI 5dr,,"??13,725",Automatic,2017 (17 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010084738848,29717,Volkswagen Golf 2L GTD BlueMotion Tech TDI 5dr,,"??18,450",Automatic,2017 (17 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011306625910,20413,Volkswagen Golf 2L GTD TDI 5dr,,"??18,025",Manual,2017 (67 reg)
306,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011136075083,17645,Volkswagen Golf 2L R BlueMotion Tech TSI 5dr,,"??22,575",Automatic,2017 (67 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202011065852946,50735,Volkswagen Golf 1.4L GTE TSI 5dr,,"??16,075",Automatic,2017 (67 reg)
296,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010205209777,15210,Volkswagen Golf 2L R BlueMotion Tech TSI 5dr,,"??21,225",Automatic,2017 (17 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010155036853,28501,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TDI 5dr,,"??12,225",Manual,2017 (67 reg)
306,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011065848250,20290,Volkswagen Golf 2L R BlueMotion Tech TSI 5dr,,"??24,325",Automatic,2017 (67 reg)
181,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010134930163,18931,Volkswagen Golf 2L GTD BlueMotion Tech TDI 5dr,,"??18,525",Manual,2017 (17 reg)
227,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010024518483,16545,Volkswagen Golf 2L GTI TSI 5dr,,"??20,350",Automatic,2017 (67 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011105966971,20994,Volkswagen Golf 2.0 TDI BlueMotion Tech GTD (s/s) 5dr,2,"??17,995",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012297469301,48000,Volkswagen Golf 1.6 TDI SE Nav (s/s) 5dr,,"??11,200",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012297469252,26000,Volkswagen Golf 1.4 TSI SE Nav (s/s) 5dr,,"??12,799",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012056794633,35576,Volkswagen Golf 1.4 TSI SE [Nav] 5dr,,"??13,490",Manual,2018 (18 reg)
,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202011266495929,8687,Volkswagen Golf 1.4 TSI SE 5dr,,"??14,490",Manual,2018 (18 reg)
,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202010275475224,15500,Volkswagen Golf 1.5 TSI EVO SE [Nav] 5dr,,"??14,990",Manual,2018 (18 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012167142384,30302,Volkswagen Golf 2.0 TSI 310 R 3dr 4MOTION,,"??22,990",Manual,2018 (18 reg)
128,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202008192692274,4640,"Volkswagen Golf 1.5 SE NAVIGATION TSI EVO 5d 129 BHP, LOW ?€?",,"??14,980",Manual,2018 (18 reg)
108,ULEZ,Hatchback,1.0L,Petrol,https://www.autotrader.co.uk/car-details/202010175113155,17105,Volkswagen Golf 1.0 SE NAVIGATION TSI BLUEMOTION TECHNOLOGY 5d ?€?,,"??13,980",Manual,2018 (18 reg)
,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009214018544,27177,Volkswagen Golf 1.4 TSI GTE 5dr DSG,,"??17,990",Automatic,2018 (18 reg)
,ULEZ,Estate,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202008252895921,43376,Volkswagen Golf 1.6 TDI SE 5dr DSG [Nav],,"??11,990",Automatic,2018 (18 reg)
,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012106952357,25442,Volkswagen Golf 1.5 TSI EVO SE [Nav] 5dr DSG,,"??14,940",Automatic,2018 (67 reg)
,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009244136433,19057,Volkswagen Golf 2.0 TSI 310 R 5dr 4MOTION DSG,,"??23,190",Automatic,2018 (18 reg)
,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012086908884,24869,Volkswagen Golf 1.4 TSI GTE 5dr DSG,,"??17,599",Automatic,2018 (18 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010134958751,41900,Volkswagen Golf 2.0 TDI GTD (s/s) 5dr,2,"??18,400",Manual,2018 (18 reg)
,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202009043321531,4861,Volkswagen Golf 1.5 TSI EVO SE Nav (s/s) 5dr,,"??14,490",Manual,2018 (68 reg)
,ULEZ,Hatchback,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012127037383,27060,Volkswagen Golf 1.5 TSI EVO 150 R-Line 5dr Satellite Navigation,,"??16,700",Manual,2018 (18 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202012187210185,23241,Volkswagen Golf 1.6L GT TDI 5dr,,"??13,625",Manual,2018 (18 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202009163795905,26631,Volkswagen Golf 1.6L SE Nav TDI 5dr,,"??13,100",Manual,2018 (68 reg)
,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010265456225,17072,Volkswagen Golf 1.6 TDI GT 5dr DSG,,"??15,499",Automatic,2018 (18 reg)
201,ULEZ,Hatchback,1.4L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012137048643,13089,Volkswagen Golf 1.4L GTE TSI 5dr,,"??18,950",Automatic,2018 (18 reg)
123,ULEZ,Hatchback,1.4L,Petrol,https://www.autotrader.co.uk/car-details/202012217291234,36475,Volkswagen Golf 1.6L SE Nav TSI 5dr,,"??13,425",Automatic,2018 (18 reg)
113,ULEZ,Hatchback,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010165065160,35720,Volkswagen Golf 1.6L SE Nav BlueMotion Tech TDI 5dr,,"??12,200",Manual,2018 (67 reg)
